Entity Name,Plant State,Technology,Nameplate Capacity (MW),County,Sector,Operating Year
Orlando Utilities Comm,FL,Natural Gas Fired Combustion Turbine,130.0,Brevard,Electric Utility,1992.0
Orlando Utilities Comm,FL,Natural Gas Fired Combustion Turbine,130.0,Brevard,Electric Utility,1992.0
City of Tallahassee - (FL),FL,Natural Gas Fired Combined Cycle,259.2,Leon,Electric Utility,1977.0
City of Tallahassee - (FL),FL,Natural Gas Fired Combined Cycle,198.9,Leon,Electric Utility,2008.0
City of Tallahassee - (FL),FL,Natural Gas Fired Combustion Turbine,60.5,Leon,Electric Utility,2005.0
City of Tallahassee - (FL),FL,Natural Gas Fired Combustion Turbine,60.5,Leon,Electric Utility,2005.0
City of Tallahassee - (FL),FL,Natural Gas Internal Combustion Engine,18.8,Leon,Electric Utility,2019.0
City of Tallahassee - (FL),FL,Natural Gas Internal Combustion Engine,18.8,Leon,Electric Utility,2019.0
City of Tallahassee - (FL),FL,Natural Gas Internal Combustion Engine,18.8,Leon,Electric Utility,2019.0
City of Tallahassee - (FL),FL,Natural Gas Internal Combustion Engine,18.8,Leon,Electric Utility,2019.0
City of Tallahassee - (FL),FL,Natural Gas Internal Combustion Engine,18.8,Leon,Electric Utility,2020.0
City of Tallahassee - (FL),FL,Natural Gas Fired Combined Cycle,180.0,Wakulla,Electric Utility,2000.0
City of Tallahassee - (FL),FL,Natural Gas Fired Combined Cycle,90.1,Wakulla,Electric Utility,2000.0
USCE-Mobile District,FL,Conventional Hydroelectric,14.5,Gadsden,Electric Utility,2003.0
USCE-Mobile District,FL,Conventional Hydroelectric,14.5,Gadsden,Electric Utility,2002.0
USCE-Mobile District,FL,Conventional Hydroelectric,14.5,Gadsden,Electric Utility,2001.0
SRIV Partnership LLC,WY,Onshore Wind Turbine,4.9,Carbon,IPP Non-CHP,2000.0
SRIV Partnership LLC,WY,Onshore Wind Turbine,1.3,Carbon,IPP Non-CHP,2000.0
"Florida Keys El Coop Assn, Inc",FL,Petroleum Liquids,3.5,Monroe,Electric Utility,1998.0
"Florida Keys El Coop Assn, Inc",FL,Petroleum Liquids,3.5,Monroe,Electric Utility,2001.0
"Florida Keys El Coop Assn, Inc",FL,Petroleum Liquids,2.0,Monroe,Electric Utility,1989.0
"Florida Keys El Coop Assn, Inc",FL,Petroleum Liquids,2.0,Monroe,Electric Utility,1989.0
Trenton Municipal Utilities - (MO),MO,Petroleum Liquids,2.7,Grundy,Electric Utility,1974.0
Trenton Municipal Utilities - (MO),MO,Petroleum Liquids,2.7,Grundy,Electric Utility,1974.0
Trenton Municipal Utilities - (MO),MO,Petroleum Liquids,2.7,Grundy,Electric Utility,1974.0
Trenton Municipal Utilities - (MO),MO,Petroleum Liquids,2.7,Grundy,Electric Utility,1974.0
Trenton Municipal Utilities - (MO),MO,Petroleum Liquids,2.7,Grundy,Electric Utility,1975.0
Georgia Power Co,AL,Conventional Hydroelectric,15.0,Lee,Electric Utility,1926.0
Georgia Power Co,AL,Conventional Hydroelectric,15.0,Lee,Electric Utility,1926.0
Georgia Power Co,AL,Conventional Hydroelectric,15.0,Lee,Electric Utility,1928.0
Georgia Power Co,AL,Conventional Hydroelectric,20.0,Lee,Electric Utility,1951.0
Georgia Power Co,AL,Conventional Hydroelectric,54.0,Lee,Electric Utility,1985.0
Georgia Power Co,AL,Conventional Hydroelectric,54.0,Lee,Electric Utility,1985.0
Georgia Power Co,GA,Conventional Steam Coal,805.8,Bartow,Electric Utility,1971.0
Georgia Power Co,GA,Conventional Steam Coal,788.8,Bartow,Electric Utility,1972.0
Georgia Power Co,GA,Conventional Steam Coal,952.0,Bartow,Electric Utility,1974.0
Georgia Power Co,GA,Conventional Steam Coal,952.0,Bartow,Electric Utility,1975.0
Georgia Power Co,GA,Conventional Hydroelectric,3.0,Rabun,Electric Utility,1927.0
Georgia Power Co,GA,Conventional Hydroelectric,3.0,Rabun,Electric Utility,1927.0
Georgia Power Co,GA,Conventional Hydroelectric,1.8,Dougherty,Electric Utility,1921.0
Georgia Power Co,GA,Conventional Hydroelectric,1.8,Dougherty,Electric Utility,1921.0
Georgia Power Co,GA,Conventional Hydroelectric,1.8,Dougherty,Electric Utility,1925.0
Georgia Power Co,AL,Conventional Hydroelectric,5.0,Lee,Electric Utility,1915.0
Georgia Power Co,AL,Conventional Hydroelectric,5.0,Lee,Electric Utility,1920.0
Georgia Power Co,AL,Conventional Hydroelectric,5.0,Lee,Electric Utility,1955.0
Georgia Power Co,AL,Conventional Hydroelectric,5.0,Lee,Electric Utility,1956.0
Georgia Power Co,AL,Conventional Hydroelectric,9.3,Lee,Electric Utility,2005.0
Georgia Power Co,AL,Conventional Hydroelectric,9.3,Lee,Electric Utility,2005.0
Georgia Power Co,GA,Petroleum Liquids,41.8,Cobb,Electric Utility,1971.0
Georgia Power Co,GA,Petroleum Liquids,41.8,Cobb,Electric Utility,1971.0
Georgia Power Co,GA,Natural Gas Fired Combined Cycle,369.0,Cobb,Electric Utility,2011.0
Georgia Power Co,GA,Natural Gas Fired Combined Cycle,369.0,Cobb,Electric Utility,2012.0
Georgia Power Co,GA,Natural Gas Fired Combined Cycle,276.3,Cobb,Electric Utility,2012.0
Georgia Power Co,GA,Natural Gas Fired Combined Cycle,276.3,Cobb,Electric Utility,2012.0
Georgia Power Co,GA,Natural Gas Fired Combined Cycle,369.0,Cobb,Electric Utility,2012.0
Georgia Power Co,GA,Natural Gas Fired Combined Cycle,276.3,Cobb,Electric Utility,2012.0
Georgia Power Co,GA,Natural Gas Fired Combined Cycle,276.3,Cobb,Electric Utility,2012.0
Georgia Power Co,GA,Natural Gas Fired Combined Cycle,276.3,Cobb,Electric Utility,2011.0
Georgia Power Co,GA,Natural Gas Fired Combined Cycle,276.3,Cobb,Electric Utility,2011.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Jasper,Electric Utility,1911.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Jasper,Electric Utility,1911.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Jasper,Electric Utility,1911.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Jasper,Electric Utility,1911.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Jasper,Electric Utility,1916.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Jasper,Electric Utility,1917.0
Pacific Gas & Electric Co.,CA,Conventional Hydroelectric,1.8,Butte,Electric Utility,1986.0
Georgia Power Co,GA,Petroleum Liquids,55.4,Glynn,Electric Utility,1972.0
Georgia Power Co,GA,Petroleum Liquids,55.4,Glynn,Electric Utility,1972.0
Georgia Power Co,GA,Petroleum Liquids,55.4,Glynn,Electric Utility,1972.0
Georgia Power Co,GA,Petroleum Liquids,65.3,Glynn,Electric Utility,1972.0
Georgia Power Co,GA,Petroleum Liquids,65.3,Glynn,Electric Utility,1972.0
Georgia Power Co,GA,Petroleum Liquids,65.3,Glynn,Electric Utility,1972.0
Georgia Power Co,GA,Petroleum Liquids,65.3,Glynn,Electric Utility,1972.0
Georgia Power Co,GA,Petroleum Liquids,65.3,Glynn,Electric Utility,1972.0
Georgia Power Co,GA,Petroleum Liquids,65.3,Glynn,Electric Utility,1972.0
Georgia Power Co,GA,Petroleum Liquids,2.0,Glynn,Electric Utility,1964.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Fulton,Electric Utility,1903.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Fulton,Electric Utility,1903.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Fulton,Electric Utility,1903.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Fulton,Electric Utility,1903.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Fulton,Electric Utility,1903.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Fulton,Electric Utility,1903.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Fulton,Electric Utility,1903.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Rabun,Electric Utility,1926.0
Georgia Power Co,GA,Conventional Hydroelectric,2.4,Rabun,Electric Utility,1926.0
Georgia Power Co,GA,Conventional Hydroelectric,9.2,Muscogee,Electric Utility,1963.0
Georgia Power Co,GA,Conventional Hydroelectric,9.2,Muscogee,Electric Utility,1963.0
Georgia Power Co,GA,Conventional Hydroelectric,9.2,Muscogee,Electric Utility,1963.0
Georgia Power Co,GA,Conventional Hydroelectric,2.0,Muscogee,Electric Utility,1963.0
Georgia Power Co,GA,Conventional Hydroelectric,18.0,Muscogee,Electric Utility,1959.0
Georgia Power Co,GA,Conventional Hydroelectric,18.0,Muscogee,Electric Utility,1959.0
Georgia Power Co,GA,Conventional Hydroelectric,18.0,Muscogee,Electric Utility,1959.0
Georgia Power Co,GA,Conventional Hydroelectric,6.0,Muscogee,Electric Utility,1959.0
Georgia Power Co,GA,Conventional Hydroelectric,22.5,Baldwin,Electric Utility,1953.0
Georgia Power Co,GA,Conventional Hydroelectric,22.5,Baldwin,Electric Utility,1953.0
Georgia Power Co,GA,Conventional Hydroelectric,12.0,Habersham,Electric Utility,1913.0
Georgia Power Co,GA,Conventional Hydroelectric,12.0,Habersham,Electric Utility,1913.0
Georgia Power Co,GA,Conventional Hydroelectric,12.0,Habersham,Electric Utility,1914.0
Georgia Power Co,GA,Conventional Hydroelectric,12.0,Habersham,Electric Utility,1913.0
Georgia Power Co,GA,Conventional Hydroelectric,12.0,Habersham,Electric Utility,1913.0
Georgia Power Co,GA,Conventional Hydroelectric,12.0,Habersham,Electric Utility,1920.0
Georgia Power Co,GA,Conventional Hydroelectric,8.0,Rabun,Electric Utility,1925.0
Georgia Power Co,GA,Conventional Hydroelectric,8.0,Rabun,Electric Utility,1925.0
Georgia Power Co,GA,Conventional Hydroelectric,11.2,Habersham,Electric Utility,1923.0
Georgia Power Co,GA,Conventional Hydroelectric,11.2,Habersham,Electric Utility,1923.0
Georgia Power Co,GA,Conventional Hydroelectric,11.2,Habersham,Electric Utility,1924.0
Georgia Power Co,GA,Conventional Hydroelectric,11.2,Habersham,Electric Utility,1924.0
Georgia Power Co,GA,Natural Gas Steam Turbine,403.7,Coweta,Electric Utility,1974.0
Georgia Power Co,GA,Natural Gas Steam Turbine,403.7,Coweta,Electric Utility,1974.0
Georgia Power Co,GA,Conventional Hydroelectric,7.5,Stephens,Electric Utility,1925.0
Georgia Power Co,GA,Conventional Hydroelectric,7.5,Stephens,Electric Utility,1925.0
Georgia Power Co,GA,Conventional Hydroelectric,7.5,Stephens,Electric Utility,1925.0
"Dominion Energy South Carolina, Inc",GA,Conventional Hydroelectric,2.2,Columbia,Electric Utility,1914.0
"Dominion Energy South Carolina, Inc",GA,Conventional Hydroelectric,2.2,Columbia,Electric Utility,1914.0
"Dominion Energy South Carolina, Inc",GA,Conventional Hydroelectric,2.2,Columbia,Electric Utility,1914.0
"Dominion Energy South Carolina, Inc",GA,Conventional Hydroelectric,2.2,Columbia,Electric Utility,1914.0
"Dominion Energy South Carolina, Inc",GA,Conventional Hydroelectric,2.2,Columbia,Electric Utility,1914.0
"Dominion Energy South Carolina, Inc",GA,Conventional Hydroelectric,2.2,Columbia,Electric Utility,1925.0
"Dominion Energy South Carolina, Inc",GA,Conventional Hydroelectric,2.2,Columbia,Electric Utility,1926.0
"Dominion Energy South Carolina, Inc",GA,Conventional Hydroelectric,2.2,Columbia,Electric Utility,1926.0
Metropolitan Water District of S CA,CA,Conventional Hydroelectric,23.9,San Bernardino,Electric Utility,1994.0
City & County of San Francisco,CA,Conventional Hydroelectric,2.9,Tuolumne,Electric Utility,1987.0
Crisp County Power Comm,GA,Conventional Hydroelectric,2.4,Worth,Electric Utility,1930.0
Crisp County Power Comm,GA,Conventional Hydroelectric,5.0,Worth,Electric Utility,1930.0
Crisp County Power Comm,GA,Conventional Hydroelectric,4.8,Worth,Electric Utility,1930.0
Crisp County Power Comm,GA,Conventional Hydroelectric,5.0,Worth,Electric Utility,1930.0
Crisp County Power Comm,GA,Natural Gas Steam Turbine,12.5,Worth,Electric Utility,1957.0
Crisp County Power Comm,GA,Natural Gas Fired Combustion Turbine,5.0,Worth,Electric Utility,1957.0
Crisp County Power Comm,GA,Natural Gas Fired Combustion Turbine,5.0,Worth,Electric Utility,2023.0
USCE-Savannah District,GA,Conventional Hydroelectric,85.0,Hart,Electric Utility,1962.0
USCE-Savannah District,GA,Conventional Hydroelectric,85.0,Hart,Electric Utility,1962.0
USCE-Savannah District,GA,Conventional Hydroelectric,85.0,Hart,Electric Utility,1962.0
USCE-Savannah District,GA,Conventional Hydroelectric,85.0,Hart,Electric Utility,1962.0
USCE-Savannah District,GA,Conventional Hydroelectric,80.0,Hart,Electric Utility,1983.0
Tennessee Valley Authority,GA,Conventional Hydroelectric,22.0,Fannin,Electric Utility,1931.0
Tennessee Valley Authority,GA,Conventional Hydroelectric,1.5,Fannin,Electric Utility,1994.0
Tennessee Valley Authority,GA,Conventional Hydroelectric,15.0,Union,Electric Utility,1956.0
Tennessee Valley Authority,GA,Conventional Hydroelectric,0.9,Union,Electric Utility,1993.0
USCE-Mobile District,GA,Conventional Hydroelectric,62.0,Forsyth,Electric Utility,2003.0
USCE-Mobile District,GA,Conventional Hydroelectric,62.0,Forsyth,Electric Utility,2004.0
USCE-Mobile District,GA,Conventional Hydroelectric,7.2,Forsyth,Electric Utility,2005.0
USCE-Mobile District,GA,Conventional Hydroelectric,42.3,Bartow,Electric Utility,1950.0
USCE-Mobile District,GA,Conventional Hydroelectric,42.3,Bartow,Electric Utility,1950.0
USCE-Mobile District,GA,Conventional Hydroelectric,2.0,Bartow,Electric Utility,1950.0
USCE-Mobile District,GA,Conventional Hydroelectric,42.0,Clay,Electric Utility,1963.0
USCE-Mobile District,GA,Conventional Hydroelectric,42.0,Clay,Electric Utility,1963.0
USCE-Mobile District,GA,Conventional Hydroelectric,42.0,Clay,Electric Utility,1963.0
USCE-Mobile District,GA,Conventional Hydroelectric,42.0,Clay,Electric Utility,1963.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,81.6,Honolulu,Electric Utility,1963.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,81.6,Honolulu,Electric Utility,1964.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,85.8,Honolulu,Electric Utility,1970.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,90.9,Honolulu,Electric Utility,1972.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,134.9,Honolulu,Electric Utility,1974.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,134.9,Honolulu,Electric Utility,1981.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,51.3,Honolulu,Electric Utility,1973.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,50.0,Honolulu,Electric Utility,1947.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,50.0,Honolulu,Electric Utility,1950.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,54.4,Honolulu,Electric Utility,1959.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,54.4,Honolulu,Electric Utility,1961.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,81.6,Honolulu,Electric Utility,1966.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,81.6,Honolulu,Electric Utility,1968.0
Hawaiian Electric Co Inc,HI,Petroleum Liquids,51.3,Honolulu,Electric Utility,1973.0
Hawaii Electric Light Co Inc,HI,Petroleum Liquids,2.5,Hawaii,Electric Utility,1970.0
Hawaii Electric Light Co Inc,HI,Petroleum Liquids,2.5,Hawaii,Electric Utility,1972.0
Hawaii Electric Light Co Inc,HI,Petroleum Liquids,2.5,Hawaii,Electric Utility,1972.0
Hawaii Electric Light Co Inc,HI,Petroleum Liquids,2.0,Hawaii,Electric Utility,1962.0
Hawaii Electric Light Co Inc,HI,Petroleum Liquids,2.5,Hawaii,Electric Utility,1972.0
Hawaii Electric Light Co Inc,HI,Petroleum Liquids,2.5,Hawaii,Electric Utility,1972.0
Hawaii Electric Light Co Inc,HI,Petroleum Liquids,2.5,Hawaii,Electric Utility,1973.0
Hawaii Electric Light Co Inc,HI,Petroleum Liquids,11.5,Hawaii,Electric Utility,1962.0
Hawaii Electric Light Co Inc,HI,Conventional Hydroelectric,0.7,Hawaii,Electric Utility,1918.0
Hawaii Electric Light Co Inc,HI,Conventional Hydroelectric,2.4,Hawaii,Electric Utility,2005.0
Hawaii Electric Light Co Inc,HI,Petroleum Liquids,14.1,Hawaii,Electric Utility,1965.0
Hawaii Electric Light Co Inc,HI,Petroleum Liquids,23.0,Hawaii,Electric Utility,1974.0
Hawaii Electric Light Co Inc,HI,Conventional Hydroelectric,0.7,Hawaii,Electric Utility,1921.0
Hawaii Electric Light Co Inc,HI,Conventional Hydroelectric,0.3,Hawaii,Electric Utility,1928.0
South Feather Water and Power Agency,CA,Conventional Hydroelectric,12.1,Butte,Electric Utility,1983.0
Central Nebraska Pub P&I Dist,NE,Conventional Hydroelectric,50.0,Keith,Electric Utility,1984.0
Green Mountain Power Corp,VT,Conventional Hydroelectric,2.2,Caledonia,Electric Utility,1984.0
"Cordova Electric Coop, Inc",AK,Petroleum Liquids,2.5,Valdez Cordova,Electric Utility,1984.0
"Cordova Electric Coop, Inc",AK,Petroleum Liquids,1.1,Valdez Cordova,Electric Utility,2000.0
"Cordova Electric Coop, Inc",AK,Petroleum Liquids,1.5,Valdez Cordova,Electric Utility,2023.0
"Cordova Electric Coop, Inc",AK,Petroleum Liquids,3.6,Valdez Cordova,Electric Utility,2009.0
City of Idaho Falls - (ID),ID,Conventional Hydroelectric,23.4,Bonneville,Electric Utility,1988.0
Guadalupe Blanco River Authority,TX,Conventional Hydroelectric,3.0,Comal,Electric Utility,1989.0
Guadalupe Blanco River Authority,TX,Conventional Hydroelectric,3.0,Comal,Electric Utility,1989.0
Maui Electric Co Ltd,HI,Petroleum Liquids,2.5,Maui,Electric Utility,1982.0
Maui Electric Co Ltd,HI,Petroleum Liquids,2.2,Maui,Electric Utility,1996.0
Maui Electric Co Ltd,HI,Petroleum Liquids,2.2,Maui,Electric Utility,1996.0
Maui Electric Co Ltd,HI,Petroleum Liquids,2.2,Maui,Electric Utility,1996.0
Maui Electric Co Ltd,HI,Batteries,2.0,Maui,Electric Utility,2017.0
Maui Electric Co Ltd,HI,Petroleum Liquids,1.2,Maui,Electric Utility,1985.0
Maui Electric Co Ltd,HI,Petroleum Liquids,1.2,Maui,Electric Utility,1985.0
Maui Electric Co Ltd,HI,Petroleum Liquids,0.9,Maui,Electric Utility,1985.0
Maui Electric Co Ltd,HI,Petroleum Liquids,0.9,Maui,Electric Utility,1985.0
Maui Electric Co Ltd,HI,Petroleum Liquids,0.9,Maui,Electric Utility,1985.0
Maui Electric Co Ltd,HI,Petroleum Liquids,0.9,Maui,Electric Utility,1991.0
City of Garland - (TX),TX,Conventional Hydroelectric,2.8,Denton,Electric Utility,1992.0
Brookfield White Pine Hydro LLC,ME,Conventional Hydroelectric,14.2,Androscoggin,IPP Non-CHP,1990.0
Brookfield White Pine Hydro LLC,ME,Conventional Hydroelectric,14.2,Androscoggin,IPP Non-CHP,1990.0
New York Power Authority,NY,Conventional Hydroelectric,4.5,Oneida,Electric Utility,1991.0
New York Power Authority,NY,Conventional Hydroelectric,4.5,Oneida,Electric Utility,1991.0
Idaho Power Co,ID,Conventional Hydroelectric,30.8,Power,Electric Utility,1978.0
Idaho Power Co,ID,Conventional Hydroelectric,30.8,Power,Electric Utility,1978.0
Idaho Power Co,ID,Conventional Hydroelectric,30.8,Power,Electric Utility,1978.0
Idaho Power Co,ID,Conventional Hydroelectric,25.0,Gooding,Electric Utility,1949.0
Idaho Power Co,ID,Conventional Hydroelectric,25.0,Gooding,Electric Utility,1950.0
Idaho Power Co,ID,Conventional Hydroelectric,25.0,Gooding,Electric Utility,1950.0
Idaho Power Co,ID,Conventional Hydroelectric,112.5,Washington,Electric Utility,1959.0
Idaho Power Co,ID,Conventional Hydroelectric,112.5,Washington,Electric Utility,1958.0
Idaho Power Co,ID,Conventional Hydroelectric,112.5,Washington,Electric Utility,1958.0
Idaho Power Co,ID,Conventional Hydroelectric,112.5,Washington,Electric Utility,1958.0
Idaho Power Co,ID,Conventional Hydroelectric,225.0,Washington,Electric Utility,1980.0
Idaho Power Co,ID,Conventional Hydroelectric,27.6,Owyhee,Electric Utility,1952.0
Idaho Power Co,ID,Conventional Hydroelectric,27.6,Owyhee,Electric Utility,1952.0
Idaho Power Co,ID,Conventional Hydroelectric,27.6,Owyhee,Electric Utility,1952.0
Idaho Power Co,ID,Conventional Hydroelectric,6.2,Valley,Electric Utility,1984.0
Idaho Power Co,ID,Conventional Hydroelectric,6.2,Valley,Electric Utility,1983.0
Idaho Power Co,ID,Conventional Hydroelectric,2.5,Gooding,Electric Utility,1937.0
Idaho Power Co,ID,Conventional Hydroelectric,13.5,Gooding,Electric Utility,1948.0
Idaho Power Co,ID,Conventional Hydroelectric,15.0,Gooding,Electric Utility,1949.0
Idaho Power Co,ID,Conventional Hydroelectric,15.0,Gooding,Electric Utility,1949.0
Idaho Power Co,ID,Conventional Hydroelectric,15.0,Gooding,Electric Utility,1949.0
Idaho Power Co,ID,Conventional Hydroelectric,15.0,Gooding,Electric Utility,1949.0
Idaho Power Co,ID,Petroleum Liquids,2.5,Lemhi,Electric Utility,1967.0
Idaho Power Co,ID,Petroleum Liquids,2.5,Lemhi,Electric Utility,1967.0
Idaho Power Co,ID,Conventional Hydroelectric,11.5,Jerome,Electric Utility,1921.0
Idaho Power Co,ID,Conventional Hydroelectric,3.2,Jerome,Electric Utility,2020.0
Idaho Power Co,ID,Conventional Hydroelectric,13.6,Ada,Electric Utility,1994.0
Idaho Power Co,ID,Conventional Hydroelectric,13.6,Ada,Electric Utility,1994.0
Idaho Power Co,ID,Conventional Hydroelectric,6.8,Gooding,Electric Utility,1920.0
Idaho Power Co,ID,Conventional Hydroelectric,8.4,Twin Falls,Electric Utility,1935.0
Idaho Power Co,ID,Conventional Hydroelectric,44.3,Twin Falls,Electric Utility,1995.0
Idaho Power Co,ID,Conventional Hydroelectric,9.0,Twin Falls,Electric Utility,1937.0
Idaho Power Co,ID,Conventional Hydroelectric,9.0,Twin Falls,Electric Utility,1937.0
Idaho Power Co,ID,Conventional Hydroelectric,8.3,Gooding,Electric Utility,1948.0
PacifiCorp,ID,Conventional Hydroelectric,2.7,Fremont,Electric Utility,1917.0
PacifiCorp,ID,Conventional Hydroelectric,2.0,Fremont,Electric Utility,1925.0
PacifiCorp,ID,Conventional Hydroelectric,2.0,Fremont,Electric Utility,1925.0
PacifiCorp,ID,Conventional Hydroelectric,11.0,Caribou,Electric Utility,1923.0
PacifiCorp,ID,Conventional Hydroelectric,11.0,Caribou,Electric Utility,1923.0
PacifiCorp,ID,Conventional Hydroelectric,11.0,Caribou,Electric Utility,1923.0
PacifiCorp,ID,Conventional Hydroelectric,10.0,Franklin,Electric Utility,1915.0
PacifiCorp,ID,Conventional Hydroelectric,10.0,Franklin,Electric Utility,1916.0
PacifiCorp,ID,Conventional Hydroelectric,10.0,Franklin,Electric Utility,1920.0
PacifiCorp,ID,Conventional Hydroelectric,7.6,Caribou,Electric Utility,1924.0
PacifiCorp,ID,Conventional Hydroelectric,7.0,Caribou,Electric Utility,1924.0
Avista Corp,ID,Conventional Hydroelectric,59.4,Bonner,Electric Utility,1953.0
Avista Corp,ID,Conventional Hydroelectric,73.2,Bonner,Electric Utility,1953.0
Avista Corp,ID,Conventional Hydroelectric,73.2,Bonner,Electric Utility,1952.0
Avista Corp,ID,Conventional Hydroelectric,59.4,Bonner,Electric Utility,1952.0
Avista Corp,ID,Conventional Hydroelectric,2.2,Kootenai,Electric Utility,1907.0
Avista Corp,ID,Conventional Hydroelectric,2.2,Kootenai,Electric Utility,1906.0
Avista Corp,ID,Conventional Hydroelectric,2.2,Kootenai,Electric Utility,1906.0
Avista Corp,ID,Conventional Hydroelectric,2.2,Kootenai,Electric Utility,1906.0
Avista Corp,ID,Conventional Hydroelectric,2.2,Kootenai,Electric Utility,1908.0
Avista Corp,ID,Conventional Hydroelectric,3.5,Kootenai,Electric Utility,1980.0
Nevada Irrigation District,CA,Conventional Hydroelectric,1.0,Nevada,IPP Non-CHP,1985.0
USACE Northwestern Division,ID,Conventional Hydroelectric,103.0,Clearwater,Electric Utility,1975.0
USACE Northwestern Division,ID,Conventional Hydroelectric,103.0,Clearwater,Electric Utility,1975.0
USACE Northwestern Division,ID,Conventional Hydroelectric,259.0,Clearwater,Electric Utility,1974.0
City of Idaho Falls - (ID),ID,Conventional Hydroelectric,8.0,Bonneville,Electric Utility,1982.0
City of Idaho Falls - (ID),ID,Conventional Hydroelectric,3.0,Bonneville,Electric Utility,1940.0
City of Idaho Falls - (ID),ID,Conventional Hydroelectric,8.0,Bonneville,Electric Utility,1982.0
Nevada Irrigation District,CA,Conventional Hydroelectric,0.5,Nevada,IPP Non-CHP,1984.0
Nevada Irrigation District,CA,Conventional Hydroelectric,0.5,Nevada,IPP Non-CHP,1984.0
Nevada Irrigation District,CA,Conventional Hydroelectric,0.5,Nevada,IPP Non-CHP,1984.0
U S Bureau of Reclamation,ID,Conventional Hydroelectric,44.1,Bonneville,Electric Utility,1957.0
U S Bureau of Reclamation,ID,Conventional Hydroelectric,44.1,Bonneville,Electric Utility,1957.0
U S Bureau of Reclamation,ID,Conventional Hydroelectric,44.1,Bonneville,Electric Utility,1957.0
U S Bureau of Reclamation,ID,Conventional Hydroelectric,44.1,Bonneville,Electric Utility,1958.0
USACE Northwestern Division,ID,Conventional Hydroelectric,14.0,Bonner,Electric Utility,1955.0
USACE Northwestern Division,ID,Conventional Hydroelectric,14.0,Bonner,Electric Utility,1955.0
USACE Northwestern Division,ID,Conventional Hydroelectric,14.0,Bonner,Electric Utility,1955.0
Constellation Nuclear,IL,Nuclear,1009.3,Grundy,IPP Non-CHP,1970.0
Constellation Nuclear,IL,Nuclear,1009.3,Grundy,IPP Non-CHP,1971.0
Dynegy Kincaid Generation,IL,Conventional Steam Coal,659.5,Christian,IPP Non-CHP,1967.0
Dynegy Kincaid Generation,IL,Conventional Steam Coal,659.5,Christian,IPP Non-CHP,1968.0
Midwest Generations EME LLC,IL,Conventional Steam Coal,892.8,Tazewell,IPP Non-CHP,1972.0
Midwest Generations EME LLC,IL,Conventional Steam Coal,892.8,Tazewell,IPP Non-CHP,1975.0
Constellation Nuclear,IL,Nuclear,1009.3,Rock Island,IPP Non-CHP,1972.0
Constellation Nuclear,IL,Nuclear,1009.3,Rock Island,IPP Non-CHP,1972.0
Midwest Generations EME LLC,IL,Petroleum Liquids,28.0,Lake,IPP Non-CHP,1968.0
Midwest Generations EME LLC,IL,Petroleum Liquids,28.0,Lake,IPP Non-CHP,1968.0
Midwest Generations EME LLC,IL,Petroleum Liquids,28.0,Lake,IPP Non-CHP,1968.0
Midwest Generations EME LLC,IL,Petroleum Liquids,28.0,Lake,IPP Non-CHP,1968.0
Midwest Generations EME LLC,IL,Petroleum Liquids,32.5,Cook,IPP Non-CHP,1968.0
Midwest Generations EME LLC,IL,Petroleum Liquids,32.5,Cook,IPP Non-CHP,1968.0
Midwest Generations EME LLC,IL,Petroleum Liquids,32.5,Cook,IPP Non-CHP,1968.0
Midwest Generations EME LLC,IL,Petroleum Liquids,32.5,Cook,IPP Non-CHP,1968.0
Midwest Generations EME LLC,IL,Petroleum Liquids,32.5,Cook,IPP Non-CHP,1968.0
Midwest Generations EME LLC,IL,Petroleum Liquids,32.5,Cook,IPP Non-CHP,1968.0
Midwest Generations EME LLC,IL,Petroleum Liquids,32.5,Cook,IPP Non-CHP,1968.0
Midwest Generations EME LLC,IL,Petroleum Liquids,32.5,Cook,IPP Non-CHP,1968.0
